24	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.93	0.08
23.84	0.03
Ready to measure NeutronStar's core temperature
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.76	0.05
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.84	0.03
23.76	0.05
23.84	0.03
23.84	0.03
23.76	0.05
23.84	0.03
23.76	0.05
23.76	0.05
23.76	0.05
23.76	0.05
23.84	0.03
23.76	0.05
23.76	0.05
23.84	0.03
23.84	0.03
23.76	0.05
23.68	0.06
23.76	0.05
23.76	0.05
23.68	0.06
23.68	0.06
23.76	0.05
23.76	0.05
23.76	0.05
23.68	0.06
23.76	0.05
23.68	0.06
23.76	0.05
23.76	0.05
23.76	0.05
23.68	0.06
23.76	0.05
23.84	0.03
23.76	0.05
23.76	0.05
23.76	0.05
23.68	0.06
23.68	0.06
23.84	0.03
23.76	0.05
23.76	0.05
23.68	0.06
23.68	0.06
23.60	0.05
23.60	0.05
23.68	0.06
23.68	0.06
23.60	0.05
23.60	0.05
23.68	0.06
23.68	0.06
23.68	0.06
23.60	0.05
23.68	0.06
23.60	0.05
23.60	0.05
23.68	0.06
23.60	0.05
23.68	0.06
23.68	0.06
23.68	0.06
23.60	0.05
23.68	0.06
23.68	0.06
23.68	0.06
23.60	0.05
23.68	0.06
23.68	0.06
23.68	0.06
23.60	0.05
23.60	0.05
23.68	0.06
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.68	0.06
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.68	0.06
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.68	0.06
23.60	0.05
23.60	0.05
23.68	0.06
23.60	0.05
23.68	0.06
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.68	0.06
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.52	0.03
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.60	0.05
23.44	0.00
23.60	0.05
23.52	0.03
23.52	0.03
23.60	0.05
